id,published_at,views,likes,dislikes,comments,length
P3TpGkRJUVc,2018-03-06T22:00:01Z,390222,3299,0,232,PT2M27S
Qtwn8Lnum-Y,2018-02-27T19:52:56Z,22579852,350548,0,3949,PT2M12S
aOXPVSRxttU,2018-02-02T06:00:01Z,1994588,22696,0,560,PT4M18S
jUpqX0pXhM0,2018-12-27T22:00:03Z,496769,6950,0,1337,PT6M42S
aWK9CcUjdAI,2018-09-26T09:57:06Z,1326,12,0,0,PT9S
RJOrmf5Ykq4,2018-07-28T14:43:14Z,2112217,5436,0,692,PT4M46S
naX3GvvumWA,2018-11-03T17:00:07Z,2921708,66013,0,3336,PT4M24S
LRt6TdSvHag,2018-10-19T11:37:30Z,82880167,912668,0,1330,PT4M45S
DYHvODnVdkA,2018-08-29T16:00:00Z,5314201,92015,0,8264,PT4M44S
GEJOvJzJibM,2018-05-22T19:00:00Z,5677113,25392,0,1335,PT10M9S
PlsFG4kp4EA,2018-10-28T04:17:10Z,4146473,16299,0,263,PT5M45S
J1JN-FJMB08,2018-07-31T21:22:07Z,172,15,0,6,PT26S
LUORMA2NvmM,2018-03-29T02:05:02Z,6719373,118271,0,5754,PT6M1S
3MkUbRfZwIc,2018-12-07T20:00:01Z,814563,4040,0,180,PT10M6S
g152NOUypQc,2018-07-24T01:21:56Z,8045,176,0,5,PT1M
rZrKgo8eBSs,2018-10-02T01:59:46Z,415747,6646,0,801,PT14M23S
kxyEOD5_Hys,2018-07-27T15:30:10Z,976432,33,0,6,PT30S
1KbxlJsceno,2018-03-29T19:00:01Z,613827,5610,0,382,PT11M33S
oGM5tsKsjkc,2018-05-17T19:00:02Z,1783297,10599,0,552,PT10M40S
sNcG-MIsITo,2018-08-03T19:00:03Z,200304,1715,0,112,PT10M42S
R41r940V4n8,2018-10-06T00:00:02Z,228590,4734,0,649,PT10M35S
4rYYfY0l14Y,2018-08-11T18:30:10Z,998479,11470,0,649,PT20M49S
QGwvqWi-zwc,2018-04-09T11:56:55Z,726,22,0,0,PT23S
-zahWCFWFh8,2018-11-20T16:56:12Z,9306,3,0,0,PT31S
1KLtZfnMKXM,2018-02-26T13:09:56Z,100334,631,0,13,PT3M22S
aJY8rUOILT8,2018-04-12T23:00:00Z,35811,1050,0,40,PT3M40S
o1LHIlhR6zo,2018-05-12T03:00:01Z,7048188,14493,0,998,PT8M32S
-Chq0tSI8ek,2018-09-12T05:56:27Z,329982,1955,0,124,PT6M18S
dd41uH3qXkk,2018-08-03T10:17:05Z,1061095,4194,0,80,PT3M21S
GUYG4hgqmEk,2018-08-22T17:38:03Z,46693,419,0,3,PT3M47S
huvfX-xsSsI,2018-12-08T21:45:45Z,53734,1365,0,36,PT3M33S
VzvEcApmAcA,2018-09-05T12:24:29Z,74769,1037,0,40,PT4M17S
5KQAH5uiPyE,2018-12-26T11:53:53Z,43479,585,0,29,PT4M34S
2_bAgPcWeeQ,2018-11-12T15:17:53Z,27586,258,0,4,PT4M23S
Do-6rmWIfGQ,2018-05-30T14:46:56Z,3251,3,0,0,PT2M33S
T-yP-wapgws,2018-03-29T15:11:22Z,6086,96,0,6,PT4M55S
IdeU54GFM-c,2018-09-14T06:40:01Z,1682,46,0,8,PT4M22S
yCA-komPQ6Y,2018-12-24T10:28:24Z,2476669,11805,0,376,PT47M24S
xyZPFVvQNg4,2018-12-31T01:15:48Z,26204,198,0,30,PT23M47S
eZFY6GKG1Ew,2018-06-08T07:25:37Z,474,14,0,0,PT4M18S
EFCU-qBLuKM,2018-04-27T07:02:18Z,409604,5903,0,136,PT4M58S
dsR8q2wJ91k,2018-12-20T12:07:04Z,1521066,6369,0,226,PT46M47S
fOdsDXT0M5Q,2018-06-16T17:48:30Z,637857,9693,0,1097,PT14M38S
vpRxT1370bE,2018-12-20T12:05:28Z,4611365,18844,0,636,PT46M45S
zFDGONWdzxo,2018-10-06T02:18:47Z,7149,617,0,67,PT7M27S
HA7bZalrnPs,2018-12-20T12:38:54Z,1058127,5011,0,143,PT46M45S
YFe4wXdRZWM,2018-11-23T07:00:05Z,1305,19,0,0,PT13M39S
xfgKjAAfRIs,2018-12-31T13:41:18Z,40510,151,0,0,PT25M41S
HtU9Nr5Rb9Q,2018-12-07T20:03:25Z,14166,129,0,9,PT15S
PiSD3US9yPo,2018-11-08T22:14:04Z,11861,777,0,100,PT10M36S
-klPo9pilc4,2018-05-08T19:00:00Z,2021304,10780,0,483,PT10M54S
WKmJM6E_Erw,2018-12-04T09:32:58Z,2105,17,0,0,PT10S
cF8YFEKNDJM,2018-10-16T13:30:00Z,175803,5601,0,1096,PT5M55S
RsjdmfH6JdY,2018-12-26T18:47:48Z,501,5,0,2,PT15S
sC352-MGB_c,2018-10-12T16:57:03Z,3177,30,0,0,PT16S
5ec3nDNDzKA,2018-02-03T23:22:38Z,6504,567,0,85,PT10M5S
8_3hNqN-4yw,2018-04-25T15:54:13Z,1130917,324,0,16,PT18M50S
GlnokBpi7W8,2018-12-03T14:00:39Z,3219,48,0,1,PT15S
_-IRZcS0KUA,2018-04-28T09:46:27Z,34174827,54904,0,0,PT10M33S
52dVSZ5LOQ8,2018-12-12T10:00:00Z,244987,5393,0,224,PT10M31S
abrc3mk0vho,2018-06-24T14:39:20Z,90,16,0,2,PT54S
X927uLjr-kI,2018-09-27T07:59:45Z,484623,885,0,147,PT5M11S
_dRnV_P71P8,2018-08-18T12:35:38Z,1338594,5495,0,157,PT7M4S
DbUaprLtkKQ,2018-06-10T15:15:42Z,25877,157,0,12,PT23M37S
gn7mgP-v1zA,2018-12-22T07:00:02Z,22312,242,0,6,PT23M17S
HABp-Sa_Zcw,2018-07-05T13:03:34Z,131233,710,0,80,PT30M43S
hXX8bXS6U2E,2018-10-31T10:00:05Z,8791,71,0,0,PT23M28S
bgQQwLUOQ1M,2018-12-30T13:46:47Z,290305,6192,0,237,PT7M4S
dV4x2wU9Qro,2018-12-09T13:00:09Z,94927,442,0,89,PT23M9S
jUJwbaMKffw,2018-02-11T18:00:04Z,528308,5089,0,969,PT9M22S
93I24BDhOeM,2018-09-22T10:03:12Z,200788,519,0,131,PT9M
zEp37IR2MZs,2018-07-26T13:54:18Z,357,7,0,1,PT30S
5Jef-ncdnBI,2018-12-31T20:00:00Z,33352897,89790,0,2083,PT12M5S
BWwlX56ctXI,2018-11-18T18:01:01Z,420566,3731,0,0,PT1M
IZrd45zTvh0,2018-01-12T03:04:04Z,544,4,0,2,PT15S
LVll-9nLpwM,2018-11-21T11:05:43Z,375,12,0,0,PT44S
AmNMfvZq8jg,2018-08-29T10:02:20Z,1985,12,0,0,PT57S
YOGkc5ZotyE,2018-09-05T16:10:08Z,4620,147,0,188,PT37S
yBxjwpwmZmA,2018-01-15T18:33:31Z,443,10,0,1,PT57S
L0eKNfN0lk8,2018-11-19T11:57:03Z,151,8,0,0,PT16S
j1XaKXm3wpw,2018-09-01T03:43:19Z,858289,4216,0,127,PT5M43S
uRDGzy4woh4,2018-01-12T21:51:01Z,2151,88,0,0,PT58S
p_zWnO88FJk,2018-08-23T07:48:59Z,1018284,5238,0,218,PT6M15S
sRAAjL_T5dU,2018-12-28T04:22:07Z,1597201,7958,0,116,PT13M48S
Sg_iTgnFbH8,2018-12-12T14:01:33Z,1308073,5320,0,123,PT8M46S
z5LTajeIsxk,2018-05-04T14:49:58Z,4182444,10792,0,305,PT4M34S
sOD_sI_yJBQ,2018-06-30T04:44:00Z,10864914,33993,0,1020,PT4M2S
3LYhmn7qWIw,2018-05-08T19:30:53Z,721644,4536,0,110,PT4M44S
Mx6VUP-eiFI,2018-11-24T03:48:35Z,3573064,14535,0,342,PT7M4S
44AiylsHKoE,2018-06-04T00:55:29Z,533,31,0,2,PT22M18S
