id,published_at,views,likes,dislikes,comments,length
VKpcHzrncNQ,2017-03-21T21:05:24Z,3063730,37802,0,2150,PT2M30S
gll6bw68nS8,2017-02-18T01:11:09Z,349408,8355,0,862,PT12M14S
DiLV4AMb3nc,2017-02-11T01:16:46Z,449992,12922,0,712,PT13M30S
hvJJIGT7YKY,2017-12-06T22:02:02Z,156600,3475,0,1229,PT22M54S
ni6nmGli1qU,2017-01-15T00:17:00Z,430219,8827,0,809,PT13M37S
nKUzwPI80cU,2017-02-02T03:58:22Z,544649,8143,0,571,PT15M46S
k7-LgGu7FmQ,2017-10-08T01:52:57Z,365764,8677,0,1517,PT16M15S
P_eeJVBSrPE,2017-03-24T22:36:51Z,283592,11850,0,680,PT10M24S
DCX3bvbdC5g,2017-05-05T19:47:41Z,2447,108,0,12,PT56S
OhATtfwybYs,2017-08-06T00:34:41Z,687524,11134,0,725,PT10M29S
qdP-eZ7Hhaw,2017-11-16T09:31:15Z,270087,60,0,4,PT2M51S
1EUzH682UTo,2017-02-27T12:50:02Z,1056238,21339,0,1434,PT5M23S
tjLtxS03VCA,2017-07-29T16:13:14Z,1013,7,0,1,PT31S
v21ahkRakec,2017-04-21T02:20:15Z,1842127,20742,0,1069,PT12M29S
MkBts5rx2wI,2017-03-29T22:53:24Z,931273,18228,0,1247,PT3M16S
bYr4twGHE4w,2017-12-09T00:27:25Z,4421148,93443,0,3586,PT4M42S
SvEPFzhpV-g,2017-08-26T00:40:53Z,462202,9211,0,740,PT11M40S
4nzU5v1Iw7Q,2017-12-22T01:33:39Z,19103412,148901,0,5585,PT5M34S
OXjtMoPw1wU,2017-05-05T08:55:21Z,703145,2899,0,95,PT3M45S
fnEmkCUyad0,2017-12-28T19:08:20Z,285532,6153,0,595,PT18M17S
QOn47-Gindw,2017-02-08T20:58:07Z,4320944,23112,0,628,PT4M51S
iUz3U5z4lt4,2017-11-09T02:57:09Z,344887,7737,0,578,PT5M54S
ZJKvcKYkmk8,2017-07-22T07:33:18Z,421,48,0,1,PT29S
Eu6qWekh5D8,2017-06-03T00:48:03Z,867448,11301,0,1069,PT9M3S
iRwpbSunftE,2017-10-01T01:32:24Z,676368,10472,0,665,PT12M10S
XGqRYGoIOco,2017-08-15T03:26:06Z,878343,8228,0,620,PT2H57M2S
rfX7vUR9ulA,2017-07-13T23:42:35Z,30059,1433,0,109,PT1H6M5S
TPmVapRFE0o,2017-02-14T10:41:11Z,869548,3647,0,91,PT3M35S
IPPRYFymyJ8,2017-11-04T00:06:00Z,686177,12444,0,831,PT12M21S
y8OiUV4yo1g,2017-05-25T05:00:09Z,139084,3519,0,481,PT3H22M53S
qj853B0PTEs,2017-11-18T00:00:02Z,678385,9558,0,638,PT13M23S
zQyJ6oAxep8,2017-12-31T19:20:50Z,277105,6201,0,827,PT11M25S
J9y9XPsYRpk,2017-08-12T21:42:50Z,336759,7080,0,602,PT16M34S
9cB0ea3mDsI,2017-07-08T22:43:29Z,410172,8517,0,1002,PT11M53S
CRNrGIQOZpA,2017-04-07T23:07:14Z,910773,13261,0,1200,PT16M9S
5FdFHSOjvWc,2017-12-08T22:20:40Z,728008,9569,0,682,PT15M21S
phyFP32N7JA,2017-01-21T19:00:03Z,138826,4192,0,647,PT4M9S
8ilCZkoCwXg,2017-04-11T01:30:31Z,362380,684,0,155,PT2M36S
rHvfB9qCxt0,2017-11-26T10:36:28Z,1433,38,0,2,PT39S
Tc3jYFW4ofE,2017-08-19T00:30:50Z,84230,3338,0,244,PT12M39S
B4HUX9ezsMM,2017-06-17T16:38:48Z,1809,12,0,3,PT30S
GSf27Pc_YVk,2017-11-20T11:00:01Z,5206741,79289,0,958,PT9M32S
4qNJB6Xiyqg,2017-11-30T18:44:01Z,44400,74,0,2,PT59S
8Fst5Rnqitw,2017-04-12T16:36:19Z,320,16,0,0,PT32S
dE_-HvWr-QU,2017-11-01T11:08:17Z,72348,213,0,21,PT4M50S
UNg-fXAl_1o,2017-12-14T11:00:02Z,6210290,146665,0,2786,PT10M4S
AgoiyZzgc6U,2017-09-28T19:21:26Z,3997167,89003,0,3444,PT6M4S
4BBqkaYhlrs,2017-09-25T11:17:51Z,65290,263,0,119,PT6M29S
ZTwclHyQ254,2017-02-04T22:14:49Z,741680,13302,0,1051,PT15M34S
xUp7xNpOQ9o,2017-08-08T03:00:01Z,177205,1830,0,261,PT6M12S
WxXE8_mIQhw,2017-03-29T09:03:59Z,143,10,0,0,PT47S
cuZI7huEi3M,2017-12-06T17:03:11Z,777723,97,0,71,PT2M38S
hbhK3omx0ks,2017-06-08T20:34:16Z,96168,22,0,3,PT2M4S
JNvG-zB3D2Q,2017-08-24T20:18:19Z,157,4,0,0,PT53S
M_RRThu2IkQ,2017-06-24T15:26:55Z,1603,17,0,9,PT2M12S
T2RYD3NZJRs,2017-11-19T03:00:00Z,684634,9927,0,319,PT8M20S
hAk5xOBVMJU,2017-08-03T03:47:21Z,55854,1753,0,93,PT2H12M8S
uXBiwnxx8pU,2017-09-29T21:00:03Z,908402,10837,0,583,PT8M47S
ietPF62dE-I,2017-12-07T11:00:03Z,2021253,37364,0,393,PT10M1S
ediJOlBciC4,2017-03-16T18:39:55Z,222641,1088,0,11,PT3M27S
NNJ6brhCufM,2017-10-27T13:19:21Z,4400,85,0,4,PT3M
-EJtSMC_vVc,2017-08-18T21:54:09Z,526,3,0,4,PT37S
z7CTpXiTk44,2017-01-24T20:00:35Z,34033,444,0,84,PT4M5S
nigdKm4AdS0,2017-02-03T16:30:32Z,92550,454,0,16,PT4M25S
vK9B8RieKBs,2017-06-05T15:59:52Z,123476,814,0,14,PT4M44S
XgRIswmJgio,2017-12-30T14:50:16Z,7797,84,0,10,PT26S
wyfW5bQyxwg,2017-02-14T12:02:58Z,41258,139,0,55,PT9M34S
h52uKo6mris,2017-04-17T15:35:49Z,273484,4837,0,117,PT6M39S
yyx8ROmY_XQ,2017-08-02T16:06:01Z,793043,9059,0,376,PT10M37S
irnlgT4hN54,2017-11-26T02:26:55Z,616270,11867,0,3177,PT17M48S
breQ6_-Mhi8,2017-04-18T07:59:48Z,207767,754,0,125,PT6M4S
m7jhPEZNrCQ,2017-04-09T15:03:38Z,1011,11,0,0,PT41S
r-zvOq-iRUs,2017-10-11T06:31:17Z,65117,2338,0,433,PT17M22S
depkkuChUiA,2017-05-03T15:55:10Z,11689,70,0,3,PT4M2S
O0s7KsmtIeM,2017-02-06T12:21:11Z,200097,165,0,36,PT8M47S
5Kfgd4bJvso,2017-01-24T23:42:18Z,200739,3476,0,347,PT5M42S
1G-zjAAZzTg,2017-11-23T21:00:00Z,383695,3766,0,235,PT9M38S
TLK2SLtDHNs,2017-05-12T00:02:34Z,676332,11993,0,598,PT7M15S
ZzLXtsRYcnE,2017-06-17T15:08:52Z,228280,1118,0,256,PT6M24S
DeEZjstUBII,2017-11-28T23:23:52Z,287678,6873,0,2655,PT20M52S
sPVmOV-1BVI,2017-07-02T12:54:25Z,1312,26,0,1,PT22S
I1PnEt9wQtA,2017-04-02T23:07:50Z,154,21,0,14,PT44S
aruC5b1rmLE,2017-08-25T06:03:24Z,143673,668,0,18,PT2M39S
oYcqUfLhWvo,2017-04-11T11:48:04Z,160013,793,0,180,PT13M39S
uwtdLGOQxLQ,2017-03-10T12:15:05Z,218760,395,0,75,PT7M5S
6JlPDTe909Q,2017-08-26T02:00:55Z,1809,16,0,0,PT25S
Db_ZWd6dq7w,2017-09-17T08:59:42Z,14048,234,0,9,PT32S
tTV6RcD2ohU,2017-10-03T03:44:00Z,2345235,10686,0,1095,PT1H37M4S
bstaQ3KJIUE,2017-04-20T16:07:36Z,207303,1122,0,55,PT2M30S
zBwrQTPZNxM,2017-06-18T17:50:03Z,3179,22,0,0,PT26S
T8cDT6_ujHs,2017-08-03T09:10:33Z,912171,2429,0,773,PT6M47S
MrEnShZ7kpA,2017-05-17T14:00:03Z,4231514,6125,0,25,PT1M27S
JPw1imZffDM,2017-05-23T22:36:54Z,34549,250,0,11,PT50S
kItOu0Fo9oU,2018-12-19T23:41:29Z,748647,286,0,60,PT2M54S
riU57Pn4fco,2018-09-13T22:54:09Z,579895,52,0,3,PT1M29S
1Jmu9lqGgbc,2018-12-09T17:30:00Z,22756318,390404,0,15963,PT2M38S
LruaD7XhQ50,2018-11-26T13:27:21Z,14356084,266445,0,11638,PT8M55S
h1H2No24VTY,2018-02-13T03:00:17Z,211366,103,0,4,PT1M49S
eGPNEaZV6cc,2018-07-20T16:00:07Z,5308884,100016,0,3673,PT2M15S
e8xwUN8TWwY,2018-12-01T14:00:03Z,222682,4519,0,352,PT11M22S
eQ-yukUBuRQ,2018-12-13T18:51:31Z,1129817,29,0,0,PT2M11S
Gvg1faavh88,2018-11-13T01:04:15Z,163607,35,0,0,PT1M44S
2nS3eO-Tvtw,2018-01-08T21:00:00Z,231622,1874,0,357,PT2M37S
7rlbCyj5fPk,2018-06-11T22:52:41Z,281005,8893,0,473,PT2M30S
-8tofSAtux4,2018-05-08T07:28:47Z,492768,6750,0,962,PT3M53S
PTuZn_cMjdo,2018-05-31T09:43:48Z,225266,918,0,0,PT1M45S
bkzJAmkYYIw,2018-06-20T18:45:14Z,3660623,68773,0,2501,PT4M10S
kdTxybWNwL4,2018-08-19T23:17:48Z,3933545,74465,0,5026,PT4M37S
afRki2_aNKg,2018-11-04T01:10:33Z,154397147,2476840,0,23446,PT2M15S
cZYNADOHhVY,2018-04-24T13:02:43Z,9993594,387998,0,36672,PT12M44S
Q8-NgZsUp4Q,2018-08-24T17:00:02Z,245443,5611,0,1455,PT11M4S
7SqTcudkVCg,2018-08-06T19:07:37Z,3445,187,0,133,PT32S
oKhujNvxJrk,2018-07-05T19:00:04Z,189207,4541,0,441,PT6M3S
-Vccnljgyvg,2018-12-12T20:00:00Z,226490,5721,0,452,PT6M34S
VV7D34dMVlY,2018-12-21T16:07:26Z,733165,1043,0,0,PT3M15S
2czKhkummos,2018-04-26T11:30:00Z,389253,13024,0,231,PT3M31S
btg60-Dwrw8,2018-12-15T21:09:10Z,476238,10403,0,778,PT10M23S
13x37X3Wphc,2018-11-13T01:03:20Z,337450,20,0,0,PT1M54S
5S2_Plu0e2M,2018-07-09T11:00:00Z,3072231,31138,0,3377,PT12M42S
u5YNHidprZs,2018-02-15T15:42:31Z,369387,4704,0,339,PT10M18S
-JKjCWeg410,2018-07-24T22:04:12Z,320080,0,0,0,PT5M1S
OeXdutJ0FfQ,2018-07-20T17:00:02Z,1294394,24132,0,1625,PT10M29S
z0bjZlAMWCc,2018-12-13T03:00:02Z,1912439,17578,0,1304,PT13M6S
1NZZtIDJtas,2018-11-15T20:00:00Z,230197,2436,0,155,PT10M40S
HVZ4XOrSBf0,2018-07-08T13:00:01Z,52691,206,0,7,PT2M31S
SuLEme5ov2o,2018-04-13T08:49:10Z,434797,2277,0,90,PT11M38S
44_FU7ngNOo,2018-06-08T15:46:10Z,858870,661,0,14,PT2M36S
T_aOnn7ryIQ,2018-01-23T14:24:44Z,982,12,0,0,PT51S
awKdWoQOZZo,2018-12-07T00:58:32Z,1475068,20952,0,1775,PT16M10S
kdkK7hbEzlk,2018-10-15T14:32:55Z,304308,2627,0,36,PT9M55S
P8pqpr4DD1Y,2018-10-15T17:00:04Z,393633,5893,0,1490,PT8M56S
_goQG4f6a9Q,2018-10-22T06:01:12Z,5924537,21588,0,365,PT6M18S
NhJ_85RSUp0,2018-05-03T00:30:00Z,435739,9034,0,1040,PT11M16S
6ut4ld7oiJw,2018-12-03T17:00:00Z,668159,12198,0,778,PT8M22S
oMBAxWTf-vo,2018-07-19T03:00:01Z,159338,3540,0,353,PT9M4S
r1Ur6CGGInc,2018-12-26T13:00:07Z,1579,19,0,1,PT2M27S
9U-9v09yd5c,2018-01-12T21:40:05Z,2587175,11753,0,0,PT14M39S
9U-9v09yd5c,2018-01-12T21:40:05Z,2587175,11753,0,0,PT14M39S
YfZ73SK2_vA,2018-02-03T19:00:01Z,769049,6368,0,373,PT11M34S
mbXrwzbyT7E,2018-08-24T20:16:30Z,2432241,59545,0,905,PT4M24S
SXRyHIOGDOc,2018-10-03T01:57:31Z,278139,4574,0,558,PT1M27S
tgBTspqA5nY,2018-03-21T21:46:26Z,147601261,117213,0,0,P0D
m6haVJUDyBs,2018-11-19T20:00:04Z,300223,2531,0,133,PT11M4S
hOp2sGUoUuc,2018-10-27T11:00:05Z,650318,9955,0,966,PT9M5S
dWJTYN6qf3Y,2018-02-22T11:00:05Z,594024,14147,0,492,PT10M44S
fEvM-OUbaKs,2018-11-29T05:55:07Z,35936746,149683,0,0,P0D
jb3rZ0n-4H4,2018-11-30T00:58:38Z,1309086,20264,0,1939,PT13M
n9CUHkbLw9I,2018-05-29T19:00:02Z,617098,6800,0,461,PT11M12S
GmxJWc85ndo,2018-11-18T08:18:33Z,201688,7489,0,306,PT1M53S
sfcyn1oO-Dk,2018-10-27T22:28:27Z,2018140,32218,0,1939,PT13M1S
fP-o7hrJkKo,2018-12-14T00:57:46Z,1114919,18420,0,1377,PT16M5S
A6xe4tKdx_c,2018-11-23T17:00:00Z,6616982,145198,0,10268,PT2M49S
-5Ge_s9HTLE,2018-12-21T00:57:45Z,1365850,21410,0,1838,PT27M53S
A3AefrMdo6c,2018-11-16T12:28:23Z,3404979,93605,0,2537,PT3M49S
6m0Uv9WLMgA,2018-04-29T16:02:52Z,23778435,391365,0,3692,PT2M14S
0DPdwIGPh38,2018-02-24T15:00:00Z,207506,3808,0,259,PT4M37S
wGssqUdEbUE,2018-07-22T19:00:02Z,295857,3275,0,277,PT11M
g_MP6BENHEs,2018-01-11T23:43:14Z,8722105,76605,0,3358,PT2M33S
__C9bJjKUOA,2018-06-20T22:18:39Z,1326728,5713,0,156,PT3M58S
OXcwrMDljMU,2018-08-28T05:42:48Z,775209,3711,0,142,PT6M52S
zGFpQT40msA,2018-12-15T03:00:02Z,281123,2734,0,453,PT11M36S
yAZA016gS7o,2018-04-13T19:10:13Z,5395,174,0,5,PT30S
J7_bMdYfSws,2018-10-20T09:21:38Z,50037706,584052,0,5285,PT4M46S
xT5YXIiHN40,2018-01-13T11:00:07Z,755337,21435,0,780,PT10M47S
P3TpGkRJUVc,2018-03-06T22:00:01Z,390222,3299,0,232,PT2M27S
Qtwn8Lnum-Y,2018-02-27T19:52:56Z,22579852,350548,0,3949,PT2M12S
aOXPVSRxttU,2018-02-02T06:00:01Z,1994588,22696,0,560,PT4M18S
jUpqX0pXhM0,2018-12-27T22:00:03Z,496769,6950,0,1337,PT6M42S
aWK9CcUjdAI,2018-09-26T09:57:06Z,1326,12,0,0,PT9S
RJOrmf5Ykq4,2018-07-28T14:43:14Z,2112217,5436,0,692,PT4M46S
naX3GvvumWA,2018-11-03T17:00:07Z,2921708,66013,0,3336,PT4M24S
LRt6TdSvHag,2018-10-19T11:37:30Z,82880167,912668,0,1330,PT4M45S
DYHvODnVdkA,2018-08-29T16:00:00Z,5314201,92015,0,8264,PT4M44S
GEJOvJzJibM,2018-05-22T19:00:00Z,5677113,25392,0,1335,PT10M9S
PlsFG4kp4EA,2018-10-28T04:17:10Z,4146473,16299,0,263,PT5M45S
J1JN-FJMB08,2018-07-31T21:22:07Z,172,15,0,6,PT26S
LUORMA2NvmM,2018-03-29T02:05:02Z,6719373,118271,0,5754,PT6M1S
3MkUbRfZwIc,2018-12-07T20:00:01Z,814563,4040,0,180,PT10M6S
g152NOUypQc,2018-07-24T01:21:56Z,8045,176,0,5,PT1M
rZrKgo8eBSs,2018-10-02T01:59:46Z,415747,6646,0,801,PT14M23S
kxyEOD5_Hys,2018-07-27T15:30:10Z,976432,33,0,6,PT30S
1KbxlJsceno,2018-03-29T19:00:01Z,613827,5610,0,382,PT11M33S
oGM5tsKsjkc,2018-05-17T19:00:02Z,1783297,10599,0,552,PT10M40S
sNcG-MIsITo,2018-08-03T19:00:03Z,200304,1715,0,112,PT10M42S
R41r940V4n8,2018-10-06T00:00:02Z,228590,4734,0,649,PT10M35S
4rYYfY0l14Y,2018-08-11T18:30:10Z,998479,11470,0,649,PT20M49S
QGwvqWi-zwc,2018-04-09T11:56:55Z,726,22,0,0,PT23S
-zahWCFWFh8,2018-11-20T16:56:12Z,9306,3,0,0,PT31S
1KLtZfnMKXM,2018-02-26T13:09:56Z,100334,631,0,13,PT3M22S
aJY8rUOILT8,2018-04-12T23:00:00Z,35811,1050,0,40,PT3M40S
o1LHIlhR6zo,2018-05-12T03:00:01Z,7048188,14493,0,998,PT8M32S
-Chq0tSI8ek,2018-09-12T05:56:27Z,329982,1955,0,124,PT6M18S
dd41uH3qXkk,2018-08-03T10:17:05Z,1061095,4194,0,80,PT3M21S
GUYG4hgqmEk,2018-08-22T17:38:03Z,46693,419,0,3,PT3M47S
huvfX-xsSsI,2018-12-08T21:45:45Z,53734,1365,0,36,PT3M33S
VzvEcApmAcA,2018-09-05T12:24:29Z,74769,1037,0,40,PT4M17S
5KQAH5uiPyE,2018-12-26T11:53:53Z,43479,585,0,29,PT4M34S
2_bAgPcWeeQ,2018-11-12T15:17:53Z,27586,258,0,4,PT4M23S
Do-6rmWIfGQ,2018-05-30T14:46:56Z,3251,3,0,0,PT2M33S
T-yP-wapgws,2018-03-29T15:11:22Z,6086,96,0,6,PT4M55S
IdeU54GFM-c,2018-09-14T06:40:01Z,1682,46,0,8,PT4M22S
yCA-komPQ6Y,2018-12-24T10:28:24Z,2476669,11805,0,376,PT47M24S
xyZPFVvQNg4,2018-12-31T01:15:48Z,26204,198,0,30,PT23M47S
eZFY6GKG1Ew,2018-06-08T07:25:37Z,474,14,0,0,PT4M18S
EFCU-qBLuKM,2018-04-27T07:02:18Z,409604,5903,0,136,PT4M58S
dsR8q2wJ91k,2018-12-20T12:07:04Z,1521066,6369,0,226,PT46M47S
fOdsDXT0M5Q,2018-06-16T17:48:30Z,637857,9693,0,1097,PT14M38S
vpRxT1370bE,2018-12-20T12:05:28Z,4611365,18844,0,636,PT46M45S
zFDGONWdzxo,2018-10-06T02:18:47Z,7149,617,0,67,PT7M27S
HA7bZalrnPs,2018-12-20T12:38:54Z,1058127,5011,0,143,PT46M45S
YFe4wXdRZWM,2018-11-23T07:00:05Z,1305,19,0,0,PT13M39S
xfgKjAAfRIs,2018-12-31T13:41:18Z,40510,151,0,0,PT25M41S
HtU9Nr5Rb9Q,2018-12-07T20:03:25Z,14166,129,0,9,PT15S
PiSD3US9yPo,2018-11-08T22:14:04Z,11861,777,0,100,PT10M36S
-klPo9pilc4,2018-05-08T19:00:00Z,2021304,10780,0,483,PT10M54S
WKmJM6E_Erw,2018-12-04T09:32:58Z,2105,17,0,0,PT10S
cF8YFEKNDJM,2018-10-16T13:30:00Z,175803,5601,0,1096,PT5M55S
RsjdmfH6JdY,2018-12-26T18:47:48Z,501,5,0,2,PT15S
sC352-MGB_c,2018-10-12T16:57:03Z,3177,30,0,0,PT16S
5ec3nDNDzKA,2018-02-03T23:22:38Z,6504,567,0,85,PT10M5S
8_3hNqN-4yw,2018-04-25T15:54:13Z,1130917,324,0,16,PT18M50S
GlnokBpi7W8,2018-12-03T14:00:39Z,3219,48,0,1,PT15S
_-IRZcS0KUA,2018-04-28T09:46:27Z,34174827,54904,0,0,PT10M33S
52dVSZ5LOQ8,2018-12-12T10:00:00Z,244987,5393,0,224,PT10M31S
abrc3mk0vho,2018-06-24T14:39:20Z,90,16,0,2,PT54S
X927uLjr-kI,2018-09-27T07:59:45Z,484623,885,0,147,PT5M11S
_dRnV_P71P8,2018-08-18T12:35:38Z,1338594,5495,0,157,PT7M4S
DbUaprLtkKQ,2018-06-10T15:15:42Z,25877,157,0,12,PT23M37S
gn7mgP-v1zA,2018-12-22T07:00:02Z,22312,242,0,6,PT23M17S
HABp-Sa_Zcw,2018-07-05T13:03:34Z,131233,710,0,80,PT30M43S
hXX8bXS6U2E,2018-10-31T10:00:05Z,8791,71,0,0,PT23M28S
bgQQwLUOQ1M,2018-12-30T13:46:47Z,290305,6192,0,237,PT7M4S
dV4x2wU9Qro,2018-12-09T13:00:09Z,94927,442,0,89,PT23M9S
jUJwbaMKffw,2018-02-11T18:00:04Z,528308,5089,0,969,PT9M22S
93I24BDhOeM,2018-09-22T10:03:12Z,200788,519,0,131,PT9M
zEp37IR2MZs,2018-07-26T13:54:18Z,357,7,0,1,PT30S
5Jef-ncdnBI,2018-12-31T20:00:00Z,33352897,89790,0,2083,PT12M5S
BWwlX56ctXI,2018-11-18T18:01:01Z,420566,3731,0,0,PT1M
IZrd45zTvh0,2018-01-12T03:04:04Z,544,4,0,2,PT15S
LVll-9nLpwM,2018-11-21T11:05:43Z,375,12,0,0,PT44S
AmNMfvZq8jg,2018-08-29T10:02:20Z,1985,12,0,0,PT57S
YOGkc5ZotyE,2018-09-05T16:10:08Z,4620,147,0,188,PT37S
yBxjwpwmZmA,2018-01-15T18:33:31Z,443,10,0,1,PT57S
L0eKNfN0lk8,2018-11-19T11:57:03Z,151,8,0,0,PT16S
j1XaKXm3wpw,2018-09-01T03:43:19Z,858289,4216,0,127,PT5M43S
uRDGzy4woh4,2018-01-12T21:51:01Z,2151,88,0,0,PT58S
p_zWnO88FJk,2018-08-23T07:48:59Z,1018284,5238,0,218,PT6M15S
sRAAjL_T5dU,2018-12-28T04:22:07Z,1597201,7958,0,116,PT13M48S
Sg_iTgnFbH8,2018-12-12T14:01:33Z,1308073,5320,0,123,PT8M46S
z5LTajeIsxk,2018-05-04T14:49:58Z,4182444,10792,0,305,PT4M34S
sOD_sI_yJBQ,2018-06-30T04:44:00Z,10864914,33993,0,1020,PT4M2S
3LYhmn7qWIw,2018-05-08T19:30:53Z,721644,4536,0,110,PT4M44S
Mx6VUP-eiFI,2018-11-24T03:48:35Z,3573064,14535,0,342,PT7M4S
44AiylsHKoE,2018-06-04T00:55:29Z,533,31,0,2,PT22M18S
cAbTcAs9lxQ,2019-09-17T03:03:38Z,255679,27,0,3,PT1M5S
SumDHcnCRuU,2019-10-30T11:15:00Z,8752785,249401,0,11035,PT3M15S
lBCcmedmbhM,2019-01-11T21:43:02Z,2112655,35947,0,1208,PT2M4S
J1Yv24cM2os,2019-03-10T15:17:38Z,6004652,154414,0,13352,PT3M47S
Dx5qFachd3A,2019-01-15T15:15:41Z,66106477,373471,0,7,P0D
0LS0Z8fgiII,2019-07-20T17:58:46Z,6020587,74426,0,3310,PT3M30S
B3C6XVjpSJ4,2019-07-17T22:05:07Z,2468658,39187,0,2542,PT2M26S
755WWCmxaOU,2019-04-19T14:39:23Z,778605,5,0,0,PT31S
JyZ8wKTaHRk,2019-11-21T18:00:11Z,4686119,90976,0,3201,PT5M51S
tUX-frlNBJY,2019-11-20T16:00:09Z,5863026,177407,0,21243,PT6M34S
ohKPqGxotao,2019-05-18T16:00:09Z,3790039,57217,0,4342,PT2M23S
BijHBOcxZzw,2019-04-02T18:00:01Z,712786,23608,0,1108,PT2M12S
vX2dryLHGIE,2019-10-31T20:00:06Z,4334275,63015,0,4223,PT4M15S
FzZk2G5y1_E,2019-01-11T22:30:00Z,3854712,30497,0,2280,PT2M58S
kNtXOl1q9Rk,2019-10-07T18:07:23Z,698848,9,0,0,PT1M49S
fPiACLr2ac0,2019-06-12T02:49:01Z,355547,24,0,2,PT3M20S
uOCLYZdvSxo,2019-09-15T20:00:06Z,2583877,61792,0,4899,PT3M25S
-zeBwVrzuoI,2019-12-18T18:54:47Z,1836603,272,0,2,PT1M43S
WwgAwZkYVcg,2019-10-18T16:00:07Z,1984261,59471,0,867,PT2M4S
rMaeir_O_ZY,2019-10-04T13:00:17Z,366416,29,0,1,PT2M42S
hF2kTbXf1Iw,2019-06-04T22:13:50Z,375676,9233,0,579,PT2M25S
OzEfYvphugY,2019-08-14T23:51:14Z,340508,5,0,0,PT30S
uW3gbuNzsqs,2019-09-19T13:15:00Z,171796,1864,0,154,PT11M37S
l-kHz0EL9lw,2019-06-21T13:52:39Z,85784,233,0,17,PT1M50S
iwZSWRELnj4,2019-12-27T19:33:48Z,4012,46,0,0,PT3M8S
Yoxdwsa-CGw,2019-09-26T20:00:03Z,593367,5805,0,512,PT12M57S
M367lZPe0Ng,2019-01-17T16:04:58Z,3358,29,0,0,PT1M1S
X3HZEQb_FpM,2019-10-22T18:32:18Z,789788,4,0,0,PT16S
Wf-RjBqa_-Y,2019-11-13T17:00:09Z,309436,4112,0,424,PT10M2S
Sb8lDH8w-AI,2019-04-17T14:00:06Z,542365,4471,0,592,PT5M1S
Yb4EGj4_uS0,2019-12-27T18:00:03Z,1190989,14229,0,5024,PT5M44S
mLuIqviE1Ek,2019-06-24T03:00:02Z,3947457,81239,0,593,PT9M22S
n4QprS_0sn8,2019-07-06T17:00:00Z,134705,3698,0,72,PT2M48S
Yem0PQzowY0,2019-03-05T17:00:05Z,221129,7002,0,1241,PT10M2S
_43mQ66Invg,2019-08-15T06:58:45Z,425004,249,0,46,PT1M41S
74MhsMfgrr4,2019-06-27T03:00:00Z,296410,8977,0,248,PT8M2S
-Sd-WQ6Ur0Y,2019-03-29T21:53:16Z,154558,4759,0,0,PT2M18S
B-G--8AG63Y,2019-09-27T19:28:45Z,235822,6510,0,723,PT8M49S
61fM1pzKfXQ,2019-11-28T14:44:29Z,691,7,0,0,PT56S
FJy6mA2X0_Q,2019-04-17T03:00:00Z,218646,6046,0,155,PT8M56S
0yjLKLAZOaI,2019-04-07T15:00:00Z,504730,4556,0,270,PT10M7S
cmM0WUIiGKc,2019-04-24T20:00:02Z,345829,6202,0,1381,PT17M47S
0Nl9Aj8N7ew,2019-11-06T21:58:12Z,538769,7415,0,1291,PT12M12S
Pi4uirlI0k8,2019-06-07T21:13:48Z,603717,12397,0,941,PT16M52S
zB72p2-op5U,2019-06-12T15:58:17Z,180807,3897,0,328,PT4M5S
pU_6yEt-OTA,2019-05-13T20:30:00Z,314904,3256,0,660,PT11M59S
YJeQskL-zL0,2019-07-02T18:45:00Z,1907011,13537,0,646,PT11M27S
Feib6FW0vPQ,2019-10-02T00:32:54Z,471045,11964,0,1187,PT6M54S
Tq0CS9MuePY,2019-07-11T23:44:12Z,220648,4,0,0,PT2M42S
3z5A6kUMWsU,2019-09-04T13:00:00Z,222668,21,0,5,PT2M32S
Yem0PQzowY0,2019-03-05T17:00:05Z,221129,7002,0,1241,PT10M2S
_43mQ66Invg,2019-08-15T06:58:45Z,425004,249,0,46,PT1M41S
nTKqjnSxfIU,2019-09-21T15:18:33Z,317838,7006,0,953,PT3M55S
-Sd-WQ6Ur0Y,2019-03-29T21:53:16Z,154558,4759,0,0,PT2M18S
Umnt2faH-AY,2019-02-26T20:00:01Z,4014627,30158,0,1743,PT10M14S
61fM1pzKfXQ,2019-11-28T14:44:29Z,691,7,0,0,PT56S
aPjbv0lpzSI,2019-08-06T11:00:00Z,827417,13267,0,907,PT8M41S
PSfPAbUuGuM,2019-11-27T11:00:05Z,1786895,33966,0,2885,PT9M13S
I8uboVSf8rc,2019-12-04T20:15:02Z,813478,21155,0,1014,PT10M2S
zFhp4BHEVB4,2019-11-12T17:00:13Z,898709,11175,0,772,PT10M48S
8IBrG3dPrwI,2019-07-08T15:00:00Z,250100,4891,0,548,PT9M28S
cmM0WUIiGKc,2019-04-24T20:00:02Z,345829,6202,0,1381,PT17M47S
Pi4uirlI0k8,2019-06-07T21:13:48Z,603717,12397,0,941,PT16M52S
AD4ibc0mCZc,2019-11-22T21:45:00Z,1441704,18067,0,2737,PT13M13S
nJvXDhM025g,2019-07-28T03:00:04Z,381213,10469,0,870,PT10M6S
lstVIbf1Svs,2019-06-17T11:00:07Z,765202,19981,0,299,PT11M6S
978_dzSPiMg,2019-12-23T11:00:01Z,171895,3497,0,954,PT10M1S
Qs8fLxYFWQ8,2019-10-17T19:00:02Z,415512,5091,0,409,PT10M8S
